id,bie,level,card,classTerm,propertyTerm,representation,associatedClass
PR05_CC21-02,PKCC,3,1..1,Invoice Details,Invoice Line ID,Identifier,
PR05_CC21-03,BCC,3,0..1,Invoice Details,Invoice Line Number,Text,
PR05_CC21-04,RFCC,3,0..1,Invoice Details,Order ID,,Order
PR05_CC21-05,RFCC,3,0..1,Invoice Details,Order Line ID,,Order Details
PR05_CC21-06,RFCC,3,0..1,Invoice Details,Product ID,,Inventory Product
PR05_CC21-07,BCC,3,0..1,Invoice Details,Basic Unit of Measurement Quantity,Quantity,
PR05_CC21-08,RFCC,3,0..1,Invoice Details,Basic Unit of Measurement Code,,Measurement Unit
PR05_CC21-09,BCC,3,0..1,Invoice Details,Invoice Quantity,Quantity,
PR05_CC21-10,RFCC,3,0..1,Invoice Details,Unit of Measurement Code,,Measurement Unit
PR05_CC21-11,BCC,3,0..1,Invoice Details,Tax Exclude Unit Price,Price,
PR05_CC21-12,BCC,3,0..1,Invoice Details,Tax Include Unit Price,Price,
PR05_CC21-13,BCC,3,0..1,Invoice Details,Tax Exclude Amount,Amount,
PR05_CC21-14,BCC,3,0..1,Invoice Details,Tax Include Amount,Amount,
PR05_CC21-15,BCC,3,0..1,Invoice Details,Invoice Line Transaction Amount,Amount,
PR05_CC21-16,BCC,3,0..1,Invoice Details,Grouping Code,Text,
PR05_CC21-17,BCC,3,0..1,Invoice Details,GL Line Debit Account Number,Gl Account Number,
PR05_CC21-18,BCC,3,0..1,Invoice Details,GL Line Credit Account Number,Gl Account Number,
PR05_CC21-19,ASCC,3,0..*,Invoice Details,has a,,Tax
PR05_CC21_CC30-00,ACC,3,__,Tax,,,
PR05_CC21_CC30-01,RFCC,4,0..1,Tax,Tax Type Code,,Tax Type
PR05_CC21_CC30-02,BCC,4,0..1,Tax,Tax Local Amount,Amount,
PR05_CC21_CC30-03,BCC,4,0..1,Tax,Tax Transaction Amount,Amount,
PR05_CC21_CC30-04,RFCC,4,0..1,Tax,GL Tax Debit Account Number,,Chart Of Accounts
PR05_CC21_CC30-05,RFCC,4,0..1,Tax,GL Tax Credit Account Number,,Chart Of Accounts
PR05-01,ASBIE,2,0..*,Invoice Received Details,has a,,Business Segment
PR05_BS04-00,ABIE,2,__,Business Segment,,,
PR05_BS04-01,PKBIE,3,1..1,Business Segment,Business Segment Code,Identifier,
PR05_BS04-02,BBIE,3,0..1,Business Segment,Business Segment Name,Name,
PR05_BS04-03,BBIE,3,0..1,Business Segment,Segment Reference Level,Reference Level,
PR05_BS04-04,BBIE,3,0..1,Business Segment,Organization Type Name,Name,
PR06-00,ABIE,1,__,Materials Received,,,
PR06-01,PKBIE,2,1..1,Materials Received,Receipt ID,Identifier,
PR06-02,BBIE,2,0..1,Materials Received,Receipt Number,Text,
PR06-03,RFBIE,2,0..1,Materials Received,Fiscal Year,,Accounting Period
PR06-04,RFBIE,2,0..1,Materials Received,Accounting Period,,Accounting Period
PR06-05,RFBIE,2,0..1,Materials Received,Receipt Organization Code,,Business Segment
PR06-06,BBIE,2,0..1,Materials Received,Receipt Date,Date,
PR06-07,BBIE,2,0..1,Materials Received,Receipt Reference Number,Text,
PR06-08,BBIE,2,0..1,Materials Received,Receipt Transaction Amount,Amount,
PR06-09,RFBIE,2,0..1,Materials Received,Receipt Transaction Currency Code,,Currency
PR06-10,BBIE,2,0..1,Materials Received,Shipping Method,Text,
PR06-11,BBIE,2,0..1,Materials Received,Shipper,Text,
PR06-12,BBIE,2,0..1,Materials Received,Adjustment Indicator,Adjustment Indicator,
PR06-13,BBIE,2,0..1,Materials Received,Adjustment Description,Text,
PR06-14,RFBIE,2,0..1,Materials Received,Supplier Account ID,,Supplier
PR06-15,RFBIE,2,0..1,Materials Received,Purchase Order ID,,Purchase Order
PR06-16,ASBIE,2,0..1,Materials Received,was,,Approved
PR06_CC06-00,SPCC,2,__,Approved,is a,,Activity
PR06_CC06_CC02-00,ACC,3,__,Activity,,,
PR06_CC06_CC02-01,RFCC,4,0..1,Activity,User ID,,User
PR06_CC06_CC02-02,BCC,4,0..1,Activity,Date,Date,
PR06_CC06_CC02-03,BCC,4,0..1,Activity,Time,Time,
PR06-18,ASBIE,2,0..1,Materials Received,was,,Created
PR06_CC15-00,SPCC,2,__,Created,is a,,Activity
PR06_CC15_CC02-00,ACC,3,__,Activity,,,
PR06_CC15_CC02-01,RFCC,4,0..1,Activity,User ID,,User
PR06_CC15_CC02-02,BCC,4,0..1,Activity,Date,Date,
PR06_CC15_CC02-03,BCC,4,0..1,Activity,Time,Time,
PR06-19,ASBIE,2,0..1,Materials Received,was,,Last Modified
PR06_CC22-00,SPCC,2,__,Last Modified,is a,,Activity
PR06_CC22_CC02-00,ACC,3,__,Activity,,,
PR06_CC22_CC02-01,RFCC,4,0..1,Activity,User ID,,User
PR06_CC22_CC02-02,BCC,4,0..1,Activity,Date,Date,
PR06_CC22_CC02-03,BCC,4,0..1,Activity,Time,Time,
PR06-17,ASBIE,2,0..*,Materials Received,has a,,Business Segment
PR06_BS04-00,ABIE,2,__,Business Segment,,,
PR06_BS04-01,PKBIE,3,1..1,Business Segment,Business Segment Code,Identifier,
PR06_BS04-02,BBIE,3,0..1,Business Segment,Business Segment Name,Name,
PR06_BS04-03,BBIE,3,0..1,Business Segment,Segment Reference Level,Reference Level,
PR06_BS04-04,BBIE,3,0..1,Business Segment,Organization Type Name,Name,
PR06-20,ASBIE,2,1..*,Materials Received,has a,,Materials Received Details
PR06_PR07-00,ABIE,2,__,Materials Received Details,,,
PR06_PR07-01,RFBIE,3,0..1,Materials Received Details,Receipt ID,,Materials Received
PR06_PR07-02,PKBIE,3,1..1,Materials Received Details,Receipt Line ID,Identifier,
PR06_PR07-03,BBIE,3,0..1,Materials Received Details,Receipt Line Number,Text,
PR06_PR07-04,RFBIE,3,0..1,Materials Received Details,Product ID,,Inventory Product
PR06_PR07-05,BBIE,3,0..1,Materials Received Details,Receipt Quantity,Quantity,
PR06_PR07-06,RFBIE,3,0..1,Materials Received Details,Receipt Unit of Measurement Code,,Measurement Unit
PR06_PR07-07,BBIE,3,0..1,Materials Received Details,Receipt Unit Price,Price,
PR06_PR07-08,BBIE,3,0..1,Materials Received Details,Receipt Line Transactional Amount,Amount,
PR06_PR07-09,RFBIE,3,0..1,Materials Received Details,Purchase Order Line ID,,Purchase Order Details
PR06_PR07-10,BBIE,3,0..1,Materials Received Details,Purchase Order Line Quantity,Quantity,
PR06_PR07-11,RFBIE,3,0..1,Materials Received Details,Order Line Unit of Measurement Code,,Measurement Unit
PR06_PR07-12,BBIE,3,0..1,Materials Received Details,Order Line Unit Price,Price,
PR06_PR07-13,BBIE,3,0..1,Materials Received Details,Order Line Transaction Amount,Amount,
PR06_PR07-14,ASBIE,3,0..*,Materials Received Details,has a,,Business Segment
PR06_PR07_BS04-00,ABIE,3,__,Business Segment,,,
PR06_PR07_BS04-01,PKBIE,4,1..1,Business Segment,Business Segment Code,Identifier,
PR06_PR07_BS04-02,BBIE,4,0..1,Business Segment,Business Segment Name,Name,
PR06_PR07_BS04-03,BBIE,4,0..1,Business Segment,Segment Reference Level,Reference Level,
PR06_PR07_BS04-04,BBIE,4,0..1,Business Segment,Organization Type Name,Name,
PR08-00,SPBIE,1,__,Purchase Order,is a,,Order
PR08_CC25-00,ACC,2,__,Order,,,
PR08_CC25-01,PKCC,3,1..1,Order,Order ID,Identifier,
PR08_CC25-02,BCC,3,0..1,Order,Order Number,Identifier,
PR08_CC25-03,RFCC,3,0..1,Order,Fiscal Year,,Accounting Period
PR08_CC25-04,RFCC,3,0..1,Order,Accounting Period,,Accounting Period
PR08_CC25-05,BCC,3,0..1,Order,Order Type Name,Text,
PR08_CC25-06,BCC,3,0..1,Order,Order Date,Date,
PR08_CC25-07,RFCC,3,0..1,Order,Organization Code,,Business Segment
PR08_CC25-08,RFCC,3,0..1,Order,Salesperson ID,,Employee
PR08_CC25-09,RFCC,3,0..1,Order,Purchaser ID,,Employee
PR08_CC25-10,RFCC,3,0..1,Order,Customer Account ID,,Customer
PR08_CC25-11,RFCC,3,0..1,Order,Supplier Account ID,,Supplier
PR08_CC25-12,RFCC,3,0..1,Order,Settlement Method Code,,Settlement Method
PR08_CC25-13,RFCC,3,0..1,Order,Payment Term Code,,Payment Term
PR08_CC25-14,BCC,3,0..1,Order,Order Transaction Amount,Amount,
PR08_CC25-15,BCC,3,0..1,Order,Order Transaction Currency Code,Currency_  Code,
PR08_CC25-16,BCC,3,0..1,Order,Status,Status_  Code,
PR08_CC25-17,ASCC,3,1..*,Order,has a,,Order Details
PR08_CC25_CC26-00,ACC,3,__,Order Details,,,
PR08_CC25_CC26-01,RFCC,4,0..1,Order Details,Order ID,,Order
PR08_CC25_CC26-02,PKCC,4,1..1,Order Details,Order Line ID,Identifier,
PR08_CC25_CC26-03,BCC,4,0..1,Order Details,Order Line Number,Text,
PR08_CC25_CC26-04,RFCC,4,0..1,Order Details,Contract ID,,Contract
PR08_CC25_CC26-05,RFCC,4,0..1,Order Details,Contract Line ID,,Contract Details
PR08_CC25_CC26-06,RFCC,4,0..1,Order Details,Requisition ID,,Purchase Requisition
PR08_CC25_CC26-07,RFCC,4,0..1,Order Details,Requisition Line ID,,Purchase Requisition Details
PR08_CC25_CC26-08,BCC,4,0..1,Order Details,Payer ID,Text,
PR08_CC25_CC26-09,RFCC,4,0..1,Order Details,Settlement Organization Code,,Business Segment
PR08_CC25_CC26-10,RFCC,4,0..1,Order Details,Dispatch Organization Code,,Business Segment
PR08_CC25_CC26-11,RFCC,4,0..1,Order Details,Receipt Organization Code,,Business Segment
PR08_CC25_CC26-12,RFCC,4,0..1,Order Details,Project ID,,Project
PR08_CC25_CC26-13,BCC,4,0..1,Order Details,Due Date,Date,
PR08_CC25_CC26-14,BCC,4,0..1,Order Details,Basic Unit of Measurement Quantity,Quantity,
PR08_CC25_CC26-15,RFCC,4,0..1,Order Details,Basic Unit of Measurement Code,,Measurement Unit
PR08_CC25_CC26-16,BCC,4,0..1,Order Details,Order Line Quantity,Quantity,
PR08_CC25_CC26-17,RFCC,4,0..1,Order Details,Order Line Unit of Measurement Code,,Measurement Unit
PR08_CC25_CC26-18,BCC,4,0..1,Order Details,Tax Exclude Unit Price,Price,
PR08_CC25_CC26-19,BCC,4,0..1,Order Details,Tax Include Unit Price,Price,
PR08_CC25_CC26-20,BCC,4,0..1,Order Details,Tax Exclude Amount,Amount,
PR08_CC25_CC26-21,BCC,4,0..1,Order Details,Tax Include Amount,Amount,
PR08_CC25_CC26-22,RFCC,4,0..1,Order Details,Product ID,,Inventory Product
PR08_CC25_CC26-23,BCC,4,0..1,Order Details,Order Line Transaction Amount,Amount,
PR08_CC25_CC26-24,BCC,4,0..1,Order Details,Status,Status_  Code,
PR08_CC25_CC26-25,ASCC,4,0..*,Order Details,has a,,Tax
PR08_CC25_CC26_CC30-00,ACC,4,__,Tax,,,
PR08_CC25_CC26_CC30-01,RFCC,5,0..1,Tax,Tax Type Code,,Tax Type
PR08_CC25_CC26_CC30-02,BCC,5,0..1,Tax,Tax Local Amount,Amount,
PR08_CC25_CC26_CC30-03,BCC,5,0..1,Tax,Tax Transaction Amount,Amount,
PR08_CC25_CC26_CC30-04,RFCC,5,0..1,Tax,GL Tax Debit Account Number,,Chart Of Accounts
PR08_CC25_CC26_CC30-05,RFCC,5,0..1,Tax,GL Tax Credit Account Number,,Chart Of Accounts
PR08-01,ASBIE,2,0..1,Purchase Order,was,,Approved
PR08_CC06-00,SPCC,2,__,Approved,is a,,Activity
PR08_CC06_CC02-00,ACC,3,__,Activity,,,
PR08_CC06_CC02-01,RFCC,4,0..1,Activity,User ID,,User
PR08_CC06_CC02-02,BCC,4,0..1,Activity,Date,Date,
PR08_CC06_CC02-03,BCC,4,0..1,Activity,Time,Time,
PR08-03,ASBIE,2,0..1,Purchase Order,was,,Created
PR08_CC15-00,SPCC,2,__,Created,is a,,Activity
PR08_CC15_CC02-00,ACC,3,__,Activity,,,
PR08_CC15_CC02-01,RFCC,4,0..1,Activity,User ID,,User
PR08_CC15_CC02-02,BCC,4,0..1,Activity,Date,Date,
PR08_CC15_CC02-03,BCC,4,0..1,Activity,Time,Time,
PR08-04,ASBIE,2,0..1,Purchase Order,was,,Last Modified
PR08_CC22-00,SPCC,2,__,Last Modified,is a,,Activity
PR08_CC22_CC02-00,ACC,3,__,Activity,,,
PR08_CC22_CC02-01,RFCC,4,0..1,Activity,User ID,,User
PR08_CC22_CC02-02,BCC,4,0..1,Activity,Date,Date,
PR08_CC22_CC02-03,BCC,4,0..1,Activity,Time,Time,
PR08-02,ASBIE,2,0..*,Purchase Order,has a,,Business Segment
PR08_BS04-00,ABIE,2,__,Business Segment,,,
PR08_BS04-01,PKBIE,3,1..1,Business Segment,Business Segment Code,Identifier,
PR08_BS04-02,BBIE,3,0..1,Business Segment,Business Segment Name,Name,
PR08_BS04-03,BBIE,3,0..1,Business Segment,Segment Reference Level,Reference Level,
PR08_BS04-04,BBIE,3,0..1,Business Segment,Organization Type Name,Name,
PR09-00,SPBIE,1,__,Purchase Order Details,is a,,Order Details
PR09_CC26-00,ACC,2,__,Order Details,,,
PR09_CC26-01,RFCC,3,0..1,Order Details,Order ID,,Order
PR09_CC26-02,PKCC,3,1..1,Order Details,Order Line ID,Identifier,
PR09_CC26-03,BCC,3,0..1,Order Details,Order Line Number,Text,
PR09_CC26-04,RFCC,3,0..1,Order Details,Contract ID,,Contract
PR09_CC26-05,RFCC,3,0..1,Order Details,Contract Line ID,,Contract Details
PR09_CC26-06,RFCC,3,0..1,Order Details,Requisition ID,,Purchase Requisition
PR09_CC26-07,RFCC,3,0..1,Order Details,Requisition Line ID,,Purchase Requisition Details
PR09_CC26-08,BCC,3,0..1,Order Details,Payer ID,Text,
PR09_CC26-09,RFCC,3,0..1,Order Details,Settlement Organization Code,,Business Segment
PR09_CC26-10,RFCC,3,0..1,Order Details,Dispatch Organization Code,,Business Segment
PR09_CC26-11,RFCC,3,0..1,Order Details,Receipt Organization Code,,Business Segment
PR09_CC26-12,RFCC,3,0..1,Order Details,Project ID,,Project
PR09_CC26-13,BCC,3,0..1,Order Details,Due Date,Date,
PR09_CC26-14,BCC,3,0..1,Order Details,Basic Unit of Measurement Quantity,Quantity,
PR09_CC26-15,RFCC,3,0..1,Order Details,Basic Unit of Measurement Code,,Measurement Unit
PR09_CC26-16,BCC,3,0..1,Order Details,Order Line Quantity,Quantity,
PR09_CC26-17,RFCC,3,0..1,Order Details,Order Line Unit of Measurement Code,,Measurement Unit
PR09_CC26-18,BCC,3,0..1,Order Details,Tax Exclude Unit Price,Price,
PR09_CC26-19,BCC,3,0..1,Order Details,Tax Include Unit Price,Price,
PR09_CC26-20,BCC,3,0..1,Order Details,Tax Exclude Amount,Amount,
PR09_CC26-21,BCC,3,0..1,Order Details,Tax Include Amount,Amount,
PR09_CC26-22,RFCC,3,0..1,Order Details,Product ID,,Inventory Product
PR09_CC26-23,BCC,3,0..1,Order Details,Order Line Transaction Amount,Amount,
PR09_CC26-24,BCC,3,0..1,Order Details,Status,Status_  Code,
PR09_CC26-25,ASCC,3,0..*,Order Details,has a,,Tax
PR09_CC26_CC30-00,ACC,3,__,Tax,,,
PR09_CC26_CC30-01,RFCC,4,0..1,Tax,Tax Type Code,,Tax Type
PR09_CC26_CC30-02,BCC,4,0..1,Tax,Tax Local Amount,Amount,
PR09_CC26_CC30-03,BCC,4,0..1,Tax,Tax Transaction Amount,Amount,
PR09_CC26_CC30-04,RFCC,4,0..1,Tax,GL Tax Debit Account Number,,Chart Of Accounts
PR09_CC26_CC30-05,RFCC,4,0..1,Tax,GL Tax Credit Account Number,,Chart Of Accounts
PR09-01,ASBIE,2,0..*,Purchase Order Details,has a,,Business Segment
PR09_BS04-00,ABIE,2,__,Business Segment,,,
PR09_BS04-01,PKBIE,3,1..1,Business Segment,Business Segment Code,Identifier,
PR09_BS04-02,BBIE,3,0..1,Business Segment,Business Segment Name,Name,
PR09_BS04-03,BBIE,3,0..1,Business Segment,Segment Reference Level,Reference Level,
PR09_BS04-04,BBIE,3,0..1,Business Segment,Organization Type Name,Name,
PR10-00,ABIE,1,__,Purchase Requisition,,,
PR10-01,PKBIE,2,1..1,Purchase Requisition,Requisition ID,Identifier,
PR10-02,BBIE,2,0..1,Purchase Requisition,Requisition Number,Text,
PR10-03,BBIE,2,0..1,Purchase Requisition,Requisition Date,Date,
PR10-04,BBIE,2,0..1,Purchase Requisition,Status,Status_  Code,
PR10-05,BBIE,2,0..1,Purchase Requisition,Remark,Text,
PR10-07,ASBIE,2,0..1,Purchase Requisition,was,,Created
PR10_CC15-00,SPCC,2,__,Created,is a,,Activity
PR10_CC15_CC02-00,ACC,3,__,Activity,,,
PR10_CC15_CC02-01,RFCC,4,0..1,Activity,User ID,,User
PR10_CC15_CC02-02,BCC,4,0..1,Activity,Date,Date,
PR10_CC15_CC02-03,BCC,4,0..1,Activity,Time,Time,
PR10-06,ASBIE,2,0..*,Purchase Requisition,has a,,Business Segment
PR10_BS04-00,ABIE,2,__,Business Segment,,,
PR10_BS04-01,PKBIE,3,1..1,Business Segment,Business Segment Code,Identifier,
PR10_BS04-02,BBIE,3,0..1,Business Segment,Business Segment Name,Name,
PR10_BS04-03,BBIE,3,0..1,Business Segment,Segment Reference Level,Reference Level,
PR10_BS04-04,BBIE,3,0..1,Business Segment,Organization Type Name,Name,
PR10-08,ASBIE,2,1..*,Purchase Requisition,has a,,Purchase Requisition Details
PR10_PR11-00,ABIE,2,__,Purchase Requisition Details,,,
PR10_PR11-01,RFBIE,3,0..1,Purchase Requisition Details,Requisition ID,,Purchase Requisition
PR10_PR11-02,PKBIE,3,1..1,Purchase Requisition Details,Requisition Line ID,Identifier,
PR10_PR11-03,BBIE,3,0..1,Purchase Requisition Details,Requisition Line Number,Text,
PR10_PR11-04,RFBIE,3,0..1,Purchase Requisition Details,Product ID,,Inventory Product
PR10_PR11-05,BBIE,3,0..1,Purchase Requisition Details,Requisition Due Date,Date,
PR10_PR11-06,BBIE,3,0..1,Purchase Requisition Details,Requisition Quantity,Quantity,
PR10_PR11-07,BBIE,3,0..1,Purchase Requisition Details,Approved Quantity,Quantity,
PR10_PR11-08,RFBIE,3,0..1,Purchase Requisition Details,Purchase Unit of Measurement Code,,Measurement Unit
PR10_PR11-09,RFBIE,3,0..1,Purchase Requisition Details,Project ID,,Project
PR10_PR11-10,RFBIE,3,0..1,Purchase Requisition Details,Supplier Account ID,,Supplier
PR10_PR11-11,RFBIE,3,0..1,Purchase Requisition Details,Purchase Organization Code,,Business Segment
PR10_PR11-12,RFBIE,3,0..1,Purchase Requisition Details,Requisition Organization Code,,Business Segment
PR10_PR11-13,BBIE,3,0..1,Purchase Requisition Details,Status,Status_  Code,
PR10_PR11-14,ASBIE,3,0..*,Purchase Requisition Details,has a,,Business Segment
PR10_PR11_BS04-00,ABIE,3,__,Business Segment,,,
PR10_PR11_BS04-01,PKBIE,4,1..1,Business Segment,Business Segment Code,Identifier,
PR10_PR11_BS04-02,BBIE,4,0..1,Business Segment,Business Segment Name,Name,
PR10_PR11_BS04-03,BBIE,4,0..1,Business Segment,Segment Reference Level,Reference Level,
PR10_PR11_BS04-04,BBIE,4,0..1,Business Segment,Organization Type Name,Name,
PY01-00,ABIE,1,__,Payroll Item,,,
PY01-01,PKBIE,2,1..1,Payroll Item,Payroll Item ID,Identifier,
PY01-02,BBIE,2,0..1,Payroll Item,Payroll Item Code,Text,
PY01-03,BBIE,2,0..1,Payroll Item,Payroll Item Name,Text,
PY01-04,BBIE,2,0..1,Payroll Item,Payroll Category,Text,
PY02-00,ABIE,1,__,Payroll Period,,,
PY02-01,PKBIE,2,1..1,Payroll Period,Payroll Year,Year Identifier,
PY02-02,PKBIE,2,1..1,Payroll Period,Payroll Period,Period Identifier,
PY02-03,BBIE,2,0..1,Payroll Period,Payroll Period Type,Text,
PY02-04,BBIE,2,0..1,Payroll Period,Payroll Period Beginning Date,Date,
PY02-05,BBIE,2,0..1,Payroll Period,Payroll Period END Date,Date,
PY03-00,ABIE,1,__,Payslip,,,
PY03-01,PKBIE,2,1..1,Payslip,Payslip ID,Identifier,
PY03-02,RFBIE,2,0..1,Payslip,Employee ID,,Employee
PY03-03,BBIE,2,0..1,Payslip,Employee Code,Text,
PY03-04,BBIE,2,0..1,Payslip,Employee Name,Name,
PY03-05,BBIE,2,0..1,Payslip,Employee Type Name,Text,
PY03-06,RFBIE,2,0..1,Payslip,Department Code,,Business Segment
PY03-07,RFBIE,2,0..1,Payslip,Payroll Year,,Payroll Period
PY03-08,RFBIE,2,0..1,Payslip,Payroll Period,,Payroll Period
PY03-09,RFBIE,2,0..1,Payslip,Fiscal Year,,Accounting Period
PY03-10,RFBIE,2,0..1,Payslip,Accounting Period,,Accounting Period
PY03-11,RFBIE,2,0..1,Payslip,Currency Code,,Currency
PY03-12,BBIE,2,0..1,Payslip,Payroll Payment Amount,Amount,
PY03-13,BBIE,2,0..1,Payslip,Payroll Payment State,Text,
PY03-14,BBIE,2,0..1,Payslip,Payroll Payment Date,Date,
PY03-15,BBIE,2,0..1,Payslip,Employee Bank Account,Identifier,
PY03-16,BBIE,2,0..1,Payslip,Bank Name,Name,
PY03-17,ASBIE,2,1..*,Payslip,has a,,Payslip Detail
PY03_PY04-00,ABIE,2,__,Payslip Detail,,,
PY03_PY04-01,RFBIE,3,0..1,Payslip Detail,Payslip ID,,Payslip
PY03_PY04-02,PKBIE,3,1..1,Payslip Detail,Payslip Line ID,Identifier,
PY03_PY04-03,BBIE,3,0..1,Payslip Detail,Payslip Line Number,Text,
PY03_PY04-04,RFBIE,3,0..1,Payslip Detail,Payroll Item ID,,Payroll Item
PY03_PY04-05,BBIE,3,0..1,Payslip Detail,Payroll Item Code,Text,
PY03_PY04-06,BBIE,3,0..1,Payslip Detail,Payroll Item Name,Text,
PY03_PY04-07,BBIE,3,0..1,Payslip Detail,Payroll Category,Text,
PY03_PY04-08,BBIE,3,0..1,Payslip Detail,Payroll Item Value,Text,
PY03_PY04-09,RFBIE,3,0..1,Payslip Detail,GL Account Number,,Chart Of Accounts
SL01-00,SPBIE,1,__,Sales Contract,is a,,Contract
SL01_CC13-00,ACC,2,__,Contract,,,
SL01_CC13-01,PKCC,3,1..1,Contract,Contract ID,Identifier,
SL01_CC13-02,BCC,3,0..1,Contract,Contract Number,Text,
SL01_CC13-03,BCC,3,0..1,Contract,Contract Type Name,Text,
SL01_CC13-04,BCC,3,0..1,Contract,Contract Beginning Date,Date,
SL01_CC13-05,BCC,3,0..1,Contract,Contract Ending Date,Date,
SL01_CC13-06,RFCC,3,0..1,Contract,Customer Account ID,,Customer
SL01_CC13-07,RFCC,3,0..1,Contract,Supplier Account ID,,Supplier
SL01_CC13-08,RFCC,3,0..1,Contract,Sales Organization Code,,Business Segment
SL01_CC13-09,RFCC,3,0..1,Contract,Purchase Organization Code,,Business Segment
SL01_CC13-10,RFCC,3,0..1,Contract,Salesperson ID,,Employee
SL01_CC13-11,RFCC,3,0..1,Contract,Purchaser ID,,Employee
SL01_CC13-12,RFCC,3,0..1,Contract,Settlement Method Code,,Settlement Method
SL01_CC13-13,RFCC,3,0..1,Contract,Payment Term Code,,Payment Term
SL01_CC13-14,RFCC,3,0..1,Contract,Contract Transaction Currency Code,,Currency
SL01_CC13-15,BCC,3,0..1,Contract,Status,Status_  Code,
SL01_CC13-16,BCC,3,0..1,Contract,Remark,Text,
SL01_CC13-17,ASCC,3,1..*,Contract,has a,,Contract Details
SL01_CC13_CC14-00,ACC,3,__,Contract Details,,,
SL01_CC13_CC14-01,RFCC,4,0..1,Contract Details,Contract ID,,Contract
SL01_CC13_CC14-02,PKCC,4,1..1,Contract Details,Contract Line ID,Identifier,
SL01_CC13_CC14-03,BCC,4,0..1,Contract Details,Contract Line Number,Text,
SL01_CC13_CC14-04,RFCC,4,0..1,Contract Details,Settlement Organization Code,,Business Segment
SL01_CC13_CC14-05,RFCC,4,0..1,Contract Details,Dispatch Organization Code,,Business Segment
SL01_CC13_CC14-06,RFCC,4,0..1,Contract Details,Receipt Organization Code,,Business Segment
SL01_CC13_CC14-07,RFCC,4,0..1,Contract Details,Product ID,,Inventory Product
SL01_CC13_CC14-08,BCC,4,0..1,Contract Details,Contract Quantity,Quantity,
SL01_CC13_CC14-09,RFCC,4,0..1,Contract Details,Unit of Measurement Code,,Measurement Unit
SL01_CC13_CC14-10,BCC,4,0..1,Contract Details,Tax Exclude Unit Price,Price,
SL01_CC13_CC14-11,BCC,4,0..1,Contract Details,Tax Include Unit Price,Price,
SL01_CC13_CC14-12,BCC,4,0..1,Contract Details,Tax Exclude Amount,Amount,
SL01_CC13_CC14-13,BCC,4,0..1,Contract Details,Tax Include Amount,Amount,
SL01_CC13_CC14-14,BCC,4,0..1,Contract Details,Due Date,Date,
SL01_CC13_CC14-15,BCC,4,0..1,Contract Details,Status,Status_  Code,
SL01_CC13_CC14-16,ASCC,4,1..*,Contract Details,has a,,Tax
SL01_CC13_CC14_CC30-00,ACC,4,__,Tax,,,
SL01_CC13_CC14_CC30-01,RFCC,5,0..1,Tax,Tax Type Code,,Tax Type
SL01_CC13_CC14_CC30-02,BCC,5,0..1,Tax,Tax Local Amount,Amount,
SL01_CC13_CC14_CC30-03,BCC,5,0..1,Tax,Tax Transaction Amount,Amount,
SL01_CC13_CC14_CC30-04,RFCC,5,0..1,Tax,GL Tax Debit Account Number,,Chart Of Accounts
SL01_CC13_CC14_CC30-05,RFCC,5,0..1,Tax,GL Tax Credit Account Number,,Chart Of Accounts
SL01-01,ASBIE,2,0..1,Sales Contract,was,,Approved
SL01_CC06-00,SPCC,2,__,Approved,is a,,Activity
SL01_CC06_CC02-00,ACC,3,__,Activity,,,
SL01_CC06_CC02-01,RFCC,4,0..1,Activity,User ID,,User
SL01_CC06_CC02-02,BCC,4,0..1,Activity,Date,Date,
SL01_CC06_CC02-03,BCC,4,0..1,Activity,Time,Time,
SL01-03,ASBIE,2,0..1,Sales Contract,was,,Created
SL01_CC15-00,SPCC,2,__,Created,is a,,Activity
SL01_CC15_CC02-00,ACC,3,__,Activity,,,
SL01_CC15_CC02-01,RFCC,4,0..1,Activity,User ID,,User
SL01_CC15_CC02-02,BCC,4,0..1,Activity,Date,Date,
SL01_CC15_CC02-03,BCC,4,0..1,Activity,Time,Time,
SL01-02,ASBIE,2,0..*,Sales Contract,has a,,Business Segment
SL01_BS04-00,ABIE,2,__,Business Segment,,,
SL01_BS04-01,PKBIE,3,1..1,Business Segment,Business Segment Code,Identifier,
SL01_BS04-02,BBIE,3,0..1,Business Segment,Business Segment Name,Name,
SL01_BS04-03,BBIE,3,0..1,Business Segment,Segment Reference Level,Reference Level,
SL01_BS04-04,BBIE,3,0..1,Business Segment,Organization Type Name,Name,
SL02-00,SPBIE,1,__,Sales Contract Details,is a,,Contract Details
SL02_CC14-00,ACC,2,__,Contract Details,,,
SL02_CC14-01,RFCC,3,0..1,Contract Details,Contract ID,,Contract
SL02_CC14-02,PKCC,3,1..1,Contract Details,Contract Line ID,Identifier,
SL02_CC14-03,BCC,3,0..1,Contract Details,Contract Line Number,Text,
SL02_CC14-04,RFCC,3,0..1,Contract Details,Settlement Organization Code,,Business Segment
SL02_CC14-05,RFCC,3,0..1,Contract Details,Dispatch Organization Code,,Business Segment
SL02_CC14-06,RFCC,3,0..1,Contract Details,Receipt Organization Code,,Business Segment
SL02_CC14-07,RFCC,3,0..1,Contract Details,Product ID,,Inventory Product
SL02_CC14-08,BCC,3,0..1,Contract Details,Contract Quantity,Quantity,
SL02_CC14-09,RFCC,3,0..1,Contract Details,Unit of Measurement Code,,Measurement Unit
SL02_CC14-10,BCC,3,0..1,Contract Details,Tax Exclude Unit Price,Price,
